SKU,MPN,productName,price,stock
31426,CTRG022E-10,"PACK CONECTOR CON TUERCA P/ CAÑO RIG/ CORRUG 7/8' 22MM (x10U) CTRG SISTELEC",1.792000,0.0000
31429,GRA022E-10,"PACK GRAMPA PARA CAÑO RIG/CORRUG AJUST 7/8' 22mm (x10U)",1.036000,51.0000
31438,UTR025E-10,"PACK UNION CAÑO RIGIDO/CORRUGADO 1' 25mm PVC (x10U)",1.019000,0.0000
31441,UTR020E-10,"PACK UNION CAÑO RIGIDO/CORRUGADO 3/4' 20mm PVC (x10U)",0.707000,13.0000
31442,UTR020E-20,"PACK UNION CAÑO RIGIDO/CORRUGADO 3/4' 20mm PVC (x20U)",1.414000,0.0000
31444,UTR022E-10,"PACK UNION CAÑO RIGIDO/CORRUGADO 7/8' 22mm PVC (x10U)",0.941000,7.0000
31445,UTR022E-20,"PACK UNION CAÑO RIGIDO/CORRUGADO 7/8' 22mm PVC (x20U)",1.882000,8.0000
31447,GRA020E-10,"PACK GRAMPA PARA CAÑO RIG/CORRUG AJUST 3/4' 20mm (x10U)",0.957000,0.0000
31448,GRA020E-20,"PACK GRAMPA PARA CAÑO RIG/CORRUG AJUST 3/4' 20mm (x20U)",1.915000,0.0000
31450,GRA025E-10,"PACK GRAMPA PARA CAÑO RIG/CORRUG AJUST 1' 25mm (x10U)",1.158000,8.0000
2025,4151,"SOPORTE EXTERIOR - CAJA PARA 2 MODULOS",0.848000,56.0000
10336,4501,"Tapa Siglo XXII Blanco 1 Módulo",0.935000,50.0000
10337,4502,"Tapa Siglo XXII Blanco 2 Módulo",0.935000,175.0000
10338,4503,"Tapa Siglo XXII Blanco 3 Módulo",0.935000,30.0000
10339,4504,"Tapa Siglo XXII Blanco 4 Módulo",0.935000,166.0000
10340,9501,"Módulo Siglo XXII 1 Punto Combinación",1.726000,4.0000
10346,9100,"Neon Luminoso P/Módulo 1 Punto SXXII/XXI/Bauhaus",0.857000,140.0000
10347,9502,"Módulo Siglo XXII Pulsador 10A",1.726000,1.0000
10348,4541,"Tapa Siglo XXII Marfil Mignon 1 Módulo",0.701000,69.0000
10349,4542,"Tapa Siglo XXII Marfil Mignon 2 Módulos",0.701000,20.0000
700,KS44251,"Toma Bipolar C/Tierra Prolongación 10A Blanco",0.622000,0.0000
13628,7604,"Toma C/Tierra P/Energía Estabilizada Roja",1.064000,20.0000
8275,4262,"SOPORTE EXTERIOR - CAJA C/BASE PARA 2 MODULOS",1.928000,1.0000
8273,4261,"SOPORTE EXTERIOR - CAJA C/BASE PARA 1 MODULO",1.928000,19.0000
15976,9500,"Módulo Siglo XXII 1 Punto",1.597000,531.0000
16288,4156,"Caja Exterior De Pared IP55",1.697000,0.0000
15869,6921,"Soporte P/Bastidor Ojo Buey 22mm",0.779000,0.0000
18011,6930,"CAJA DE ALOJE MODULO RJ45 (6929) COLOR BLANCA",0.771000,0.0000
23832,7904,"Toma C/Tierra Tres Pernos Chatos Gris",1.007000,1473.0000
22699,TCPS-100-45-Z,"TAPA PARA CURVA PERFORADA 100MM 45º ESP 0,7 ZINGRIP SMARTTRAY",1.372000,2.0000
22700,TCPS-100-90-Z,"TAPA PARA CURVA PERFORADA 100MM 90º ESP 0,7 ZINGRIP SMARTTRAY",1.614000,10.0000
22707,TCPS-050-45-Z,"TAPA PARA CURVA PERFORADA 50MM 45º ESP 0,7 ZINGRIP SMARTTRAY",1.211000,7.0000
22708,TCPS-050-90-Z,"TAPA PARA CURVA PERFORADA 50MM 90º ESP 0,7 ZINGRIP SMARTTRAY",1.412000,6.0000
23330,TCPS-150-45-Z,"TAPA PARA CURVA PERFORADA 150MM 45º ESP 0,7 ZINGRIP SMARTTRAY",1.856000,0.0000
33073,TR22ED,"CAÑO RIGIDO PESADO ED PLASTICO 7/8' 22mm X TIRA 3MT",1.764000,0.0000
22729,TXPS-050-Z,"TAPA PARA UNION CRUZ PERFORADA 50MM ESP 0,7 ZINGRIP SMARTTRAY",1.655000,0.0000
3413,4981,"Bastidor Bauhaus PVC 2 Módulos C/Tapón Negro",1.091000,147.0000
3526,6980,"Bastidor Doble SXXII PVC 8 Módulos Blanco",0.662000,122.0000
3479,4982,"Bastidor Doble Bauhaus PVC 8 Módulos Negro",0.779000,27.0000
3527,6985,"Bastidor Rectangular P/Frente De Tablero PVC 2 Módulos Blanco",0.624000,491.0000
2016,6900,"Módulo Siglo XXI 1 Punto 1/2 Módulo Blanco",0.922000,375.0000
2017,6901,"Módulo Siglo SXXI 1 Punto 1/2 Módulo Combinación Blanco",0.996000,12.0000
2024,4150,"SOPORTE EXTERIOR - CAJA PARA 1 MODULO",0.771000,113.0000
2030,6909,"Toma Combinado C/Tierra 10A",0.947000,434.0000
10967,4154,"SOPORTE EXTERIOR - CAJA PARA 4 MODULOS",1.080000,0.0000
13824,4508,"Tapa Siglo XXII Blanco 8 Módulos",1.402000,14.0000
18012,6936,"MODULO VIDEO CABLE, UNIVERSAL C/ROSCA BCO",1.782000,0.0000
33465,22090905B,"Caja de Paso PVC Estanca 90x90x55mm IP65 Blanca",1.337000,28.0000
33467,22090907B,"Caja de Paso PVC Estanca 90x90x75mm IP65 Blanca",1.464000,7.0000
33468,22090907G,"Caja de Paso PVC Estanca Embutir 90x90x75mm IP65 Gris",1.464000,0.0000
33470,22111106G,"Caja de Paso PVC Estanca Embutir 115x115x65mm IP65 Gris",1.925000,0.0000
33469,22111106B,"Caja de Paso PVC Estanca Embutir 115x115x65mm IP65 Blanca",1.925000,104.0000
33517,02220HDX,"Caja de Embutir Rectangular HDX 100x50mm",1.022000,0.0000
33518,02221HDX,"Caja de Embutir Octogonal Chica HDX 90x90mm",1.022000,0.0000
33521,02224HDX,"Caja de Embutir Cuadrada Mignon HDX 50x50mm",1.022000,0.0000
33523,CTR22HDX,"Conector P/Caño HDX CTR C/Tuerca 7/8"" 22mm",0.689000,0.0000
33524,CTR25HDX,"Conector P/Caño HDX CTR C/Tuerca 1"" 25mm",0.775000,16.0000
33525,CTR32HDX,"Conector P/Caño HDX CTR C/Tuerca 1 1/4"" 32mm",1.818000,0.0000
33529,UTR22HDX,"Union P/Caño HDX 7/8"" 22mm",0.617000,0.0000
33530,UTR25HDX,"Union P/Caño HDX 1"" 25mm",0.717000,15.0000
33531,UTR32HDX,"Union P/Caño HDX 1 1/4"" 32mm",1.561000,0.0000
33532,UTR40HDX,"Union P/Caño HDX 1 1/2"" 40mm",1.928000,0.0000
33534,VTR20HDX,"Curva P/Caño HDX Rígido 3/4"" 20mm 90°",0.897000,0.0000
33535,VTR22HDX,"Curva P/Caño HDX Rígido 7/8"" 22mm 90°",1.113000,0.0000
33536,VTR25HDX,"Curva P/Caño HDX Rígido 1"" 25mm 90°",1.299000,0.0000
33543,GRA32HDX,"Grampa PVC P/Caño Ajustable HDX 1 1/4"" 32mm Blanco",1.022000,0.0000
33544,GRA40HDX,"Grampa PVC P/Caño Ajustable HDX 1 1/2"" 40mm Blanco",1.214000,0.0000
33545,GRA50HDX,"Grampa PVC P/Caño Ajustable HDX 2"" 50mm Blanco",1.526000,0.0000
33577,TR16ED,"CAÑO RIGIDO PESADO ED PLASTICO 5/8' 16mm X TIRA 3MT",1.344000,0.0000
33578,TR20ED,"CAÑO RIGIDO PESADO ED PLASTICO 3/4' 20mm X TIRA 3MT",1.520000,0.0000
33583,TR16SD,"CAÑO RIGIDO SEMIPESADO SD PLASTICO 5/8' 16mm X TIRA 3MT",0.919000,46.0000
33579,TR25ED,"CAÑO RIGIDO PESADO ED PLASTICO 1' 25mm X TIRA 3MT",1.841000,0.0000
33584,TR20SD,"CAÑO RIGIDO SEMIPESADO SD PLASTICO 3/4' 20mm X TIRA 3MT",1.107000,4310.0000
33585,TR22SD,"CAÑO RIGIDO SEMIPESADO SD PLASTICO 7/8' 22mm X TIRA 3MT",1.490000,1693.0000
33586,TR25SD,"CAÑO RIGIDO SEMIPESADO SD PLASTICO 1' 25mm X TIRA 3MT",1.564000,237.0000
33596,CTRG050E,"Conector P/Caño CTRG C/Tuerca 2"" 50mm",0.889000,0.0000
33600,VTR032E,"Curva P/Caño PVC Rígido 1 1/4"" 32mm 90°",0.632000,0.0000
33601,VTR050E,"Curva P/Caño PVC Rígido 2"" 50mm 90°",1.658000,0.0000
33613,281052,"TAPON PASACABLE 25 A 46 P/AG. Ø 52mm GT",0.584000,0.0000
33631,02218PG,"Caja de Paso con Tapa PG 85x85x45mm Gris",0.699000,0.0000
33636,045002G,"Tablero DIN PVC Aplicar 2 Módulos S/Puerta Interior IP30 Gris",1.278000,0.0000
33632,02218PB,"Caja de Paso con Tapa PB 85x85x45mm Blanco",0.699000,0.0000
33687,160002,"Tapa Ciega PVC P/Espacio Caja Capsulada Gris",0.676000,0.0000
33730,06162106B,"Caja de Paso XLPE Estanca 165x210x65mm IP65 Blanca",1.420000,0.0000
3530,6010,"Módulo Bauhaus Tecla 1 Módulo Punto",1.603000,60.0000
3668,6011,"Módulo Bauhaus Tecla 1 Módulo Combinación",1.726000,39.0000
3939,6020,"Módulo Bauhaus Tecla Doble 1 Módulo Punto",1.718000,11.0000
3673,6012,"Módulo Bauhaus Pulsador 1 Módulo Punto",1.850000,30.0000
4011,6040,"Módulo Bauhaus Tecla Cuadruple 1 Módulo Punto",1.832000,25.0000
26132,TEPS-450-Z,"TAPA P/ESLABON UNIV P/CURVA VERTICAL 450/50 ZINGRIP SMARTTRAY",1.614000,3.0000
26133,TEPS-600-Z,"TAPA P/ESLABON UNIV P/CURVA VERTICAL 600/50 ZINGRIP SMARTTRAY",1.695000,0.0000
22725,TTPS-100-Z,"TAPA PARA UNION TEE PERFORADA 100MM ESP 0,7 ZINGRIP SMARTTRAY",1.897000,5.0000
26127,TEPS-050-Z10,"TAPA P/ESLABON UNIV P/CURVA VERTICAL 50/50 ZINGRIP SMARTTRAY",0.900000,1.0000
26130,TEPS-200-Z10,"TAPA P/ESLABON UNIV P/CURVA VERTICAL 200/50 ZINGRIP SMARTTRAY",1.009000,8.0000
26131,TEPS-300-Z10,"TAPA P/ESLABON UNIV P/CURVA VERTICAL 300/50 ZINGRIP SMARTTRAY",1.086000,11.0000
29059,TTPS-050-Z,"TAPA PARA UNION TEE PERFORADA 50MM ESP 0,7 ZINGRIP SMARTTRAY",1.534000,11.0000
33466,22090905G,"Caja de Paso PUR Estanca Embutir 90x90x55mm IP65 Gris",1.337000,0.0000
33519,02222HDX,"Caja de Embutir Octogonal Grande HDX 110x110mm",1.910000,0.0000
33629,02216PG,"Caja Octogonal Grande PG C/Tapa 80x40mm Exterior Aplicar",0.832000,0.0000
33628,02215PG,"Caja Aplicar Rectangular PG P/Bastidor 100x50mm PVC",1.532000,0.0000
33633,045002B,"Tablero DIN PVC Aplicar 2 Módulos S/Puerta Interior IP30 Blanco",1.274000,0.0000
33630,02217PG,"Caja Octogonal Grande PG C/Tapa 110x110mm Exterior Aplicar",1.751000,0.0000
33634,045003B,"Tablero DIN PVC Aplicar 4 Módulos S/Puerta Interior IP30 Blanco",1.596000,0.0000
33637,045003G,"Tablero DIN PVC Aplicar 4 Módulos S/Puerta Interior IP30 Gris",1.596000,0.0000
33639,045004G,"Tablero DIN PVC Aplicar 2 Módulos Puerta Fume Interior IP44 Gris",1.731000,0.0000
33716,06090905G,"Caja de Paso XLPE Estanca 90x90x55mm IP65 Gris",0.617000,0.0000
33717,06090907G,"Caja de Paso XLPE Estanca 90x90x75mm IP65 Gris",0.675000,0.0000
33723,06111606G,"Caja de Paso XLPE Estanca 115x165x65mm IP65 Gris",0.993000,0.0000
33724,06111608G,"Caja de Paso XLPE Estanca 115x165x80mm IP65 Gris",1.147000,0.0000
33725,06111611G,"Caja de Paso XLPE Estanca 115x165x110mm IP65 Gris",1.262000,0.0000
33726,06161606B,"Caja de Paso XLPE Estanca 165x165x65mm IP65 Blanca",1.262000,0.0000
33727,06161606G,"Caja de Paso XLPE Estanca 165x165x65mm IP65 Gris",1.262000,0.0000
33729,06161611G,"Caja de Paso XLPE Estanca 165x165x110mm IP65 Gris",1.527000,0.0000
33728,06161608G,"Caja de Paso XLPE Estanca 165x165x80mm IP65 Gris",1.402000,0.0000
33731,06162106G,"Caja de Paso XLPE Estanca 165x210x65mm IP65 Gris",1.420000,0.0000
33733,06162108G,"Caja de Paso XLPE Estanca 165x210x80mm IP65 Gris",1.511000,0.0000
33734,06162111G,"Caja de Paso XLPE Estanca 165x210x110mm IP65 Gris",1.755000,0.0000
5134,22101116,"PLACA METALICA P/CAJA DE PASO 115X165",0.990000,0.0000
26129,TEPS-150-Z10,"TAPA P/ESLABON UNIV P/CURVA VERTICAL 150/50 ZINGRIP SMARTTRAY",0.977000,0.0000
3162,ST600Z20,"*SOPORTE TRAPECIO PARA BANDEJA ST-600MM ZINGRIP",1.089000,0.0000
3142,CU-01-G50,"*CUPLA DE UNION CON BULONERIA PARA ALA 92/64m GALV",1.165000,0.0000
11980,4950,"Tapa y Distanciador Bauhaus 4 Módulos C/Ribete",1.192000,656.0000
11981,6041,"Módulo Bauhaus Tecla Combinación Cuádruple",1.973000,20.0000
16983,4951,"Tapa y Distanciador Bauhaus Gris 4 Módulos C/Ribete",1.192000,652.0000
36922,6974,"CAJA DE ALOJE DOBLE MODULO RJ45 (6929) COLOR BLANCA",1.002000,0.0000
32209,WDA51401,"Módulo Roda 1 Punto Combinado 3 Módulos",0.905000,0.0000
33718,06111106B,"Caja de Paso XLPE Estanca 115x115x65mm IP65 Blanca",0.754000,0.0000
33719,06111106G,"Caja de Paso XLPE Estanca 115x115x65mm IP65 Gris",0.754000,0.0000
33720,06111108G,"Caja de Paso XLPE Estanca 115x115x80mm IP65 Gris",0.794000,0.0000
33721,06111111B,"Caja de Paso XLPE Estanca 115x115x110mm IP65 Blanca",0.956000,0.0000
33722,06111111G,"Caja de Paso XLPE Estanca 115x115x110mm IP65 Gris",0.956000,0.0000
28098,VR1/2-25,"*VARILLA ROSCADA 1/2' CINCADA x 1M",1.419000,0.0000
30921,CU-TRES-TRL-G,"CUPLA DE UNION P/ESCALERA SMARTTRAY A TRADIC GALV",0.989000,8.0000
31349,WDA58012,"Tapa Cosmico Roda 3 Módulos Negro",0.541000,0.0000
31888,WDA51441,"Módulo Roda 1 Punto Combinado 3 Módulos",0.584000,0.0000
30747,C115,"*CARTUCHO PARA SOLDADURA N°115",1.309000,0.0000
2020,6906,"Módulo Pulsador Luminoso Rojo",1.278000,12.0000
2299,KL48885,"Caja Capsulada Vacía PVC 16A P/Embutir Azul",1.686000,0.0000
754,KL44211,"Ficha Bipolar C/Tierra 10A Blanca",0.563000,0.0000
23371,"POLO P 12/830","*PLAFON LED CUADRADO 12W BLANCO - APLICAR -CALIDA",0.765000,0.0000
23428,"TREND 6/830","*PLAFON LED REDONDO EMBUTIR 6W BLANCO - LUZ CAL",0.942000,0.0000
23429,"TREND 12/830","*PLAFON LED REDONDO EMBUTIR 12W BLANCO - LUZ CAL",1.413000,0.0000
24688,"POLO 12/840","*PLAFON LED CUADRADO 12W BLANCO - EMBUTIDO- FRIA",1.413000,0.0000
24690,"POLO P 18/840","*PLAFON LED CUADRADO 18W BLANCO - APLICAR - FRIA",1.060000,0.0000
31110,"POLO 24/840","*PLAFON LED CUADRADO 24W BLANCO EMBUTIDO LUZ FRIA",1.825000,0.0000
3339,"SCC 35/0","TERMINAL DE COBRE ESTAÑADO 35MM2 OJAL 1/4'",1.047000,34.0000
3340,"SCC 35/1","TERMINAL DE COBRE ESTAÑADO 35MM2 OJAL 5/16'",1.047000,29.0000
28550,"CTN 4","Puntera Tubular 4mm2 16mm x100u Naranjas",0.668000,0.0000
7048,S-230-Z,"SOPORTE MENSULA  230mm  ZINGRIP",1.614000,53.0000
471,TCU-150-5-D-16-G,"*TAPA PARA *CURVA VERTICAL 150 5 ESCALERA GALVANI",0.987000,0.0000
19024,TCU-300-5-D-20-Z,"*TAPA PARA *CURVA VERTICAL 300mm 5 ESL #20 ZINGR",0.830000,0.0000
30739,125.267.22,"Toma Bipolar + Tierra 10A Salida Trasera",0.612000,0.0000
30743,103.273.22,"Ficha Bipolar + Tierra 10A Salida Trasera",0.642000,0.0000
31467,XP-300-Z,"*UNION CRUZ PERFORADA 300 ZINGRIP",0.814000,0.0000
2101,126.300.30.05,"TOMA EMBUTUR 10 AMP. CON TIERRA 3 POLOS",0.938000,33.0000
32533,WDA101031,"Tecla Base 1/2 Punto Blanco",0.711000,0.0000
32206,WDA51071,"Módulo Roda 1 Punto Combinado 1/2 Módulo Rasante",1.094000,0.0000
32207,WDA51141,"Módulo Roda 1 Punto Combinado 3 Módulos",0.606000,0.0000
32210,WDA52091,"Módulo Roda Pulsador P/Comando De Cortina 10A-250V",1.180000,0.0000
32213,WDA54134,"Toma Doble C/Tierra P/Estabilizadores 10A 250V",0.883000,0.0000
32216,WDA102001,"Módulo Base Pulsador P/Timbre Blanco",0.678000,0.0000
32217,WDA102061,"Módulo Base Pulsador 1 Módulo Rasante Blanco",0.635000,0.0000
32220,WDA51381,"Módulo Roda Interruptor Intermedio 4 Vías Elevado 16",1.327000,0.0000
32219,WDA51081,"Módulo Roda Interruptor Intermedio 4 Vías Rasante 1",1.517000,0.0000
32538,WDA101081,"Tecla Base Punto 4 Vías Blanco",1.298000,0.0000
32548,WDA104132,"Toma Doble C/Tierra Base 10A 250V Negro",0.829000,0.0000
32550,WDA104134,"Toma Doble P/Circuito Tension Estabilizada Base 10A 220V Rojo",0.853000,0.0000
32553,WDA104321,"*TOMA TELEFONO RJ11 AMERICANO 6P 4C SCH BASE BLANCO",0.706000,0.0000
32552,WDA104311,"*TOMA CATV PASANTE SCH BASE BLANCO",1.167000,0.0000
32557,WDA104441,"*TOMA COMPUTACION REDES RJ45 CAT 6 SCH BASE BLANCO",1.619000,0.0000
32565,WDA106491,"Conjunto Base 2 Adaptadores P/RJ45 S1 Blanco",0.791000,0.0000
32572,WDA106688,"Dimmer Incandescente Base 250V-400W Blanco",1.413000,0.0000
32591,WDA107907,"Conjunto Armado Base 2 Tomas Blanco",0.547000,0.0000
32593,WDA107911,"Conjunto Teclas Base 2 Puntos C/Frente",0.777000,0.0000
32595,WDA107913,"Conjunto Armado Base Toma Doble Blanco",0.665000,0.0000
32596,WDA107914,"Conjunto Punto Base + Toma C/Tierra C/Frente",0.640000,0.0000
32597,WDA107915,"Conjunto Toma Base CATV Blanco",0.842000,0.0000
32598,WDA107916,"Conjunto Toma Base Teléfono Americano 6P 4C Blanco",0.640000,0.0000
32599,WDA107917,"Conjunto Toma Base Blanco",1.191000,0.0000
32601,WDA107951,"Conjunto Teclas 2 Puntos S/Frente Blanco",0.690000,0.0000
32626,WDA51021,"Tecla Roda Punto Bipolar 16A 250V Blanco",0.820000,0.0000
32631,WDA51072,"Tecla Roda 1/2 Módulo Combinación Bipolar 16A 250V Gris",0.658000,0.0000
32632,WDA51092,"Tecla Roda P/Comando Cortina 10A 250V Gris",1.166000,0.0000
32633,WDA51093,"Tecla Roda P/Comando Cortina 10A 250V Marfil",1.166000,0.0000
32637,WDA51321,"Tecla Roda New Style Punto Bipolar 16A 250V Saliente Blanco",0.706000,0.0000
32638,WDA51322,"Tecla Roda New Style Punto Bipolar 16A 250V Saliente Gris",0.706000,0.0000
32646,WDA51382,"Tecla Roda Punto 4 Vías Saliente Gris",1.334000,0.0000
32649,WDA51405,"Teclón Roda New Style 3 Módulos Punto Aluminio",0.536000,0.0000
32650,WDA51442,"Teclón Roda New Style Combinación 3 Módulos Gris",0.584000,0.0000
32651,WDA51443,"Teclón Roda New Style Combinación 3 Módulos Marfil",0.584000,0.0000
32658,WDA52081,"Tecla Roda 1/2 Módulo Pulsador Liso Blanco",0.600000,0.0000
32659,WDA52092,"Tecla Roda 1 Módulo Pulsador P/Comando Cortina 10A-250V",1.180000,0.0000
32661,WDA52201,"Teclón Roda New Style 3 Módulos Pulsador C/Campana Blanco",0.599000,0.0000
32668,WDA52401,"Teclón Roda New Style 3 Módulos Pulsador Blanco",0.594000,0.0000
32669,WDA53001,"*ZUMBADOR SCH RODA 250V BLANCO",1.696000,0.0000
32670,WDA53003,"*ZUMBADOR SCH RODA 250V MARFIL",1.696000,0.0000
32672,WDA54012,"Toma Italiano Perno Redondo Roda 10A 250V Gris",1.520000,0.0000
32680,WDA54052,"Toma Simple C/Tierra Roda 20A 250V Gris",0.770000,0.0000
32684,WDA54091,"Toma UKO C/Tierra 16A 250V Blanco",1.548000,0.0000
32685,WDA54092,"Toma UKO C/Tierra 16A 250V Gris",0.927000,0.0000
32686,WDA54094,"Toma UKO C/Tierra 16A 250V Rojo",0.972000,0.0000
32693,WDA54301,"*TOMA TV FM PASANTE SCH RODA BLANCO",0.670000,0.0000
32694,WDA54302,"*TOMA TV FM PASANTE SCH RODA GRIS",0.667000,0.0000
32695,WDA54305,"*TOMA TV FM PASANTE SCH RODA ALUMINIO",0.709000,0.0000
32697,WDA54313,"*TOMA CATV PASANTE SCH RODA MARFIL",0.759000,0.0000
32700,WDA54342,"Toma Computación C/Tierra Roda 15A 220V Gris",0.600000,0.0000
32701,WDA54343,"Toma Computación C/Tierra Roda 15A 220V Marfil",0.600000,0.0000
32703,WDA54351,"Toma EuroAmericano PC C/Tierra Roda 15A 250V Blanco",0.931000,0.0000
32704,WDA54352,"Toma EuroAmericano PC C/Tierra Roda 15A 250V Gris",0.931000,0.0000
32708,WDA54402,"*TOMA COMPUTACION REDES RJ45 CAT 5E SCH RODA GRIS",1.309000,0.0000
32711,WDA54442,"*TOMA COMPUTACION REDES RJ45 CAT 6 SCH RODA GRIS",1.662000,0.0000
32714,WDA55022,"Dimmer Incandescente Roda 250V-400W Gris",1.529000,0.0000
32718,WDA56021,"*LUZ VIGIA SCH RODA BLANCO",0.831000,0.0000
32735,WDA57161,"*TORNILLOS P/ BASTIDOR ESTANDAR RODA BOLSA X500",1.624000,0.0000
32737,WDA57181,"*TORNILLOS P/ BASTIDOR 2' CAJA X100",1.074000,0.0000
32738,WDA57201,"Tapa Bastidor Roda 3 Módulos Estanca IP54 Blanca",1.598000,0.0000
32739,WDA57202,"Tapa Bastidor Roda 3 Módulos Estanca IP54 Gris",1.598000,0.0000
32740,WDA57203,"Tapa Bastidor Roda 3 Módulos Estanca IP54 Marfil",0.957000,0.0000
32747,WDA58008,"Tapa Roda 3 Módulos Aluminio Satinado",0.541000,0.0000
32779,WDA58P02,"Tapa Roda Class 3 Módulos Polímero Natural Ebony",0.698000,0.0000
32786,WDA58P11,"Tapa Roda Class 3 Módulos Polímero Natural Aluminio",0.747000,0.0000
32788,WDA58P13,"Tapa Roda Class 3 Módulos Polímero Natural Grafito",0.747000,0.0000
32789,WDA58W01,"Tapa Roda Class 3 Módulos Madera Natural Guatambu",1.953000,0.0000
32790,WDA58W02,"Tapa Roda Class 3 Módulos Madera Natural Cedro",1.953000,0.0000
32791,WDA58W03,"Tapa Roda Class 3 Módulos Madera Natural Nogal",1.953000,0.0000
32795,WDA65061,"Conjunto 2 Adaptadores Roda P/RJ45 Keystone Blanco",0.764000,0.0000
32796,WDA65350,"Conjunto Roda Tecla Punto New Style Blanco",0.849000,0.0000
32797,WDA65351,"Conjunto Roda Teclas 2 Puntos New Style Blanco",0.763000,0.0000
32805,WDA65907,"Conjunto Roda Toma Doble C/Tierra Blanco",1.245000,0.0000
32810,WDA65986,"Toma C/Tierra Roda 20A 220V En Caja Superficie Blanco",1.585000,0.0000
32814,WDA91091,"Tecla Roda 1 Módulo P/Comando Cortina 10A-250V Blanco",1.303000,0.0000
20034,"SCC 35/3","TERMINAL DE COBRE ESTAÑADO 35MM2 OJAL 1/2'",1.177000,42.0000
20670,S4250F,"CABLE SUBTERRANEO 4X2,5mm² PVC CON CONDUCTOR VERDE/AMARILLO ARGENPLAS",1.910000,0.0000
18244,6111,"Módulo Bauhaus Tecla 1 Módulo Punto Gris",1.726000,710.0000
19956,ACL2T200,"ACEITE PARA MEZCLA MOTORES 2 TIEMPOS 200cc LUSQTOFF",1.350000,24.0000
18218,6141,"MODULO TECLA COMBINACION CUADRUPLE BAUHAUS - GRIS",1.973000,30.0000
18319,6121,"MODULO TECLA COMBINACION DOBLE BAUHAUS - GRIS",1.850000,30.0000
18317,6021,"Módulo Bauhaus Tecla Combinación Doble Blanca",1.850000,0.0000
3924,"GSPC-01 AISI","*GRAMPA DE SUSPENSION PERFIL PC-01 AISI",1.289000,0.0000
30999,"TREND 24/840","*PLAFON LED REDONDO EMBUTIR 24W BLANCO - LUZ FRIA",1.766000,0.0000
3358,"SCC 185/1","*TERMINAL DE COBRE ESTAÑADO 185MM2 OJAL 1/2'",1.043000,0.0000
3361,"SCC 240/2","*TERMINAL DE COBRE ESTAÑADO 240MM2 OJAL 5/8'",1.648000,0.0000
28878,"TREND P 24/840","*PLAFON LED REDONDO 24W BLANCO - LUZ FRIA",1.236000,0.0000
56,FK-5110,"Límite De Carrera FK 5110 Vástago 1NA+1NC",1.368000,0.0000
7592,BB2,"Borne De Conexión 40A Rosca 1/4"" Verde",1.163000,0.0000
6433,BCT-4P,"Bornera BCT 4 Puentes 40A 380V",1.459000,0.0000
20788,LA10431000,"*NUCLEO MACHO 4 POLOS+TIERRA EPIC",4.861000,0.0000
9,CB-142,"*LIMITE DE CARRERA CB-142 - RODILLO MET+EMBOLO 1NA+1NC FIJACION LAT",1.814000,0.0000
11893,"ART 128","*TRAFO REDUCTOR E:380 S:18V 750W MONOFASICO",1.729000,0.0000
8619,"500mm2 4.450 Kg","*BARRA DE Cu 50x10mm  POR METRO",1.783000,0.0000
1436,T2-100,"*BORNERA BIPOLAR 100A BULON DE 5/16'",1.141000,0.0000
11729,BD-01-G,"*BANDA DIVISORIA PARA *BANDEJA ESCALERA ALA 92 GA",1.920000,0.0000
22196,900570060,"*BANDEJA PORTAELEMENTOS 750An x 600Al",1.768000,0.0000
27132,"AQUARIUS LED  220 L/830","*ARTEFACTO EST AQUARIUS 2X20W C/TUBO LED CALIDA",1.531000,0.0000
26622,0/E0112,"*CONMUTADORA ROTATIVA 12 VIAS 1 POLO SIN CERO",1.576000,0.0000
32857,WDA98W01,"*TAPA+BASTIDOR MADERA GUATAMBU + 2 MARCOS SCH RODA",1.184000,0.0000
171,"X-1 BASICO","*MICROCONTACTO X-1",1.249000,0.0000
32715,WDA55041,"*VARIADOR DE VOLUMEN  SCH RODA BLANCO",1.218000,0.0000
31538,4316,"*PLAFON LED REDONDO 24W BLANCO APLIQUE LUZ CALIDA",1.193000,0.0000
28225,"0200-ST-CO ESP","*TRAFO REDUCTOR 220/380 12/24V 200VA C/PRENS NUC",1.611000,0.0000
11199,0100-DI-ST,"*TRAFO PARA DICROICA 100 VA 220/12V MONTAJE DIN",1.152000,0.0000
21,CB-170,"*LIMITE DE CARRERA CB-170 - VARILLA 1NA+1NC FIJACION LAT",1.389000,0.0000
23526,"300mm2 2,670 Kg 30x10","*BARRA DE Cu 30x10mm  POR METRO",1.839000,0.0000
176,"X1 E6","*MICROCONTACTO X-1 E6",1.189000,0.0000
20403,180,"*TOMA IND. 16A 3P 220V ALARGUE IP44 CAMBRE",4.433000,0.0000
31610,49715,"CABLE HDMI MACHO - HDMI MACHO",1.712000,6.0000
6518,303,"*INTERR. TRIPOLAR ROTATIVO PARA PANEL 30 AMP.",1.150000,0.0000
15103,PR1011/108,"*CAJA DE PASO ESTANCA 437X285X108mm EXT. IP65",1.246000,0.0000
32858,WDA98W03,"*TAPA+BASTIDOR MADERA NOGAL + 2 MARCOS SCH RODA CLA",1.184000,0.0000
23905,651,"*INTERR. A LEVAS INV DE MARCHA P/MOTOR TRIF 1-0-",1.281000,0.0000
15081,2015,"TUERCA METALICA 2'  BSC ROSCA ELECTRICA CONEXTU",1.276000,0.0000
